8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8202,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8203,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8202,
0,
8202,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8203,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8202,
0,
8202,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8202,
0,
8203,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8203,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
0,
8201,
